video_id,duration,bitrate,bitrate(video),height,width,frame rate,frame rate(est.),codec,category,title,hashtags,views,likes,comments
cB_m-j8L9mQ,316,900,780,600,480,29.97,0.0,h264,Music,Skew Siskin USA.flv,"Rock& Roll, Rock",2201,15,3
cBaj-LVISkc,99,302,298,320,240,15.0,0.0,h264,Travel & Events,Cпутник.Трасса Печенга-Мурманск.,"Армия, Северный Флот, Спутник, Морская пехота",13502,45,10
cBgb-X6LhmI,131,332,258,480,270,30.0,0.0,h264,News & Politics,"KRQE.com Evening Webcast Jan. 11, 2011","albuquerque, mexico, new, krqe.com",86,0,0
cC35-wv4FvU,98,609,483,600,360,25.0,0.0,h264,Gaming,زعيم الصحراء الوحشي (الدودة) ^_*,"#برنامج, #تفسير, الوحشي, #القران_الكريم, #لغات, الصحراء, #لتحميل",278,1,2
cCDr-N7-jbY,31,299,201,320,240,15.0,0.0,h264,Howto & Style,Restaurant Danvito - Beloeil,"Salle, manger, Fine, Authentique, Restaurants, Jaunes, Table, d'hôte, cuisine, Italienne, Pages",833,0,0
cCMl-NUwWyk,78,3835,3641,1920,1080,25.0,25.0,h264,Entertainment,inmezz@voi! Clip 4,,1443,6,0
cCq5zylCNOE,37,324,190,320,240,29.97,0.0,h264,People & Blogs,Gladiador - Eu Quero A Minha Bola (leia a descrição),"A, Minha, Bola, Video2, Quero, Gladiador, Eu",11938,130,11
cCwB-hSDX6k,105,938,859,720,480,30.0,0.0,h264,Science & Technology,rocky training,"15, 38, 21, 2011, video, 16, 03",33,0,0
cD3rBPBXY1c,161,175,51,320,240,15.0,0.0,h264,Music,Noir Desir - Le temps des cerises,"Le, temps, bertrand, 2008, des, Noir, Desir, cantat, cerises",1518637,3633,288
cDTl-2S4MQQ,235,503,378,640,360,29.97,0.0,h264,Entertainment,Not To Us - Chris Tomlin - Inside Out Student Ministries Band,"Out, Us, Not, Tomlin, Chris, Band, Student, Inside, To, Ministries",538,0,0
cDVyse-7q-8,68,785,665,480,360,30.0,0.0,h264,News & Politics,Raw Video: Crash Site Too Hot for Investigators,"top news, local news, investigators, ap news, commentary, latest news, ap associated press, politics, headlines, associated press, AP, video, business, AP youtube, raw, hot, news, breaking news, plane, associated press youtube, newser, current affairs, crash, AP online, associated press style, news today, finance, breaking, reports",14214,7,0
cDaB-nqYXjo,3,109,94,1280,720,25.0,25.0,h264,People & Blogs,Intro INPlay ; Gaming N°1,"intor, INPlay",25,0,0
cDfs-TnK7So,446,418,366,320,240,30.0,0.0,h264,Education,"Lion in Winter Act 2, Scene 1",Saltworks,525,3,0
cDme-z5bgF4,192,2688,2493,1920,1080,29.97,29.97,h264,People & Blogs,Just a Quick Update,"College, Vlog, New, Update, Cake, Story, Mind, Lights, Christmas, Melody, Books, Quick, Music, Book, Youtube, Schizophrenic, Writing, Discussion, Stress",17,0,2
cDqcWx9wrbw,906,2821,2627,1280,720,30.0,30.0,h264,Gaming,Call of the Dead Easter Egg - Part 4,"of, Gameplay, Modern, ops, saucysnausages, call, the, Duty (economics), neco555, sxyhotbun1107, Oozy, black, neco8989, Cod4, duty, YouTube editor, Wound, That, Mw2, Cod5, dead, video game, Game, Montage, Call Duty",20,0,0
cE0L-5b-41Q,92,3654,3527,1920,1080,29.01,29.01,h264,Gaming,iRacing - Radical SR8 - Laguna Seca Raceway - Pratice Lap,"Car:, Logitech, manual, iRacing, SR8, Manual, clutch, Laguna, G25, G27, Pratice, and, Radical, Seca, Lap, Track:, Shift, Raceway",135,1,0
cEH6-TZKZz0,479,340,267,320,240,29.97,0.0,h264,Music,oh my darling I Love You,"Mujhse, MOV00929, Dance, dosti, karoge, Music, Bollywood, Hindi",292,2,0
cEH_-9KVofs,31,3091,2936,960,720,30.0,30.0,h264,People & Blogs,iw4mp 2012-02-17 07-42-24-83.avi,"2012, 24, iw4mp, 17, 83, 42, 07, 02",18,1,0
cEcz-ThVCa8,21,887,821,640,480,15.0,0.0,h264,People & Blogs,NATHAN DIMACULANGAN PLAYING AT AYALA ALABANG 7 YEARS OLD.mp4,"PLAYING, AT, YEARS, DIMACULANGAN, AYALA, NATHAN, ALABANG, OLD",25,0,0
cEdu-hWYPZ4,32,3013,2934,1280,720,29.97,29.97,h264,Sports,eastern hub sound,"sound, mtb, hub, snafu, eastern",553,3,0
cEh1-dSTjJE,94,1123,1026,720,480,29.92,0.0,h264,Entertainment,Semana Santa Ayometla (Despedida De Maria) 2010,"de, (despedida, jesus), ayometla, santa, 2010, semana",2955,16,0
cErh-DBHjmg,209,2693,2498,1440,1080,29.97,29.97,h264,Education,College of Education -LET PASSERS (UPHSD-MOLINO_,"PASSERs, LET",69,1,0
cExy-2LZBxQ,48,603,508,720,480,29.92,0.0,h264,Gaming,Lord of the Rings Online - Ride of the Nazgûl,"Nazgûl, of, the, Ride",2592,4,1
cFcr-zfox50,103,318,270,320,240,29.97,0.0,h264,People & Blogs,grl dancing 2 mychickbad real funni,"webcam, video, DevonteKillah",71,1,0
cFkU-S_AY6Y,413,2191,1997,1280,720,25.0,25.0,h264,Nonprofits & Activis,Cirujanos en Acción en  Ecuador,"Ecuador, patología, sin ánimo de lucro, colaboración, operar, fundación española, Colectivo audiovisual, La Tostadora, Operation Hernia Foundation., pared abdominal, anestesistas, Cirujanos en Acción, carácter humanitario",105,1,0
cG3k-Idkfa8,82,431,301,352,288,30.0,0.0,h264,People & Blogs,القزويني :: كلام الله مخلوق !! والله ماعنده حنجرة ولسان مثلي ومثلك,,4400,52,95
cG4O-pq3cbQ,127,430,300,320,240,25.0,0.0,h264,People & Blogs,"рукопашный Бои , воткнул ,клип , красиво","Челябинская, Бои, город, обл., Чебаркуль",817,2,0
cGDo-ifh3eg,56,396,299,640,360,15.0,0.0,h264,People & Blogs,"Webcam video from August 12, 2013 5:46 PM","webcam, video",6,0,0
cGIN-bD3y40,21,542,424,480,360,24.95,24.95,h264,Comedy,"""Ataque"" surpresa","short, film",21,0,0
cGTr-xLyB5I,83,343,233,320,240,20.0,20.0,h264,Travel & Events,wearelastupthehill.com,"wedoitinthedark, castleton",18,0,0
cGtC-XttjAo,57,407,403,480,360,29.97,0.0,h264,People & Blogs,Heste,Photostory,636,0,0
cGte-tg3jBs,41,539,444,568,320,30.0,0.0,h264,Comedy,Isf v cp 112512 (33),,0,0,0
cHIr-nDfZGY,376,795,674,854,480,25.0,0.0,h264,Comedy,SAAR WARS - Hairy Potter un die Glatz des Kenischs (HARRY POTTER auf saarländisch),"saarländisch, synchronisiert, vertonung, harry potter, parodie, saar wars, lachen, fan, saarwars",59749,393,29
cHeq-pJOS1Y,44,384,316,240,360,10.0,0.0,h264,Film & Animation,Talking Tom kiss n tell,"talking hippo, tom, talking carl, Outfit7TalkingTom, talking cat, talking tom cat, funny cartoon, talking tom, Outfit7, tomcat, cat, funny animation",42,0,0
cHtu-U6S7wA,85,519,464,480,360,25.0,0.0,h264,Music,Garota de Ipanema - Girl From Ipanema (Silvio e Felipe) - Saxofonista para Eventos,"Girl From Ipanema, sylviosax, Garota de Ipanema",371,3,0
cI3S9K0SpSQ,231,3574,3445,1920,1080,25.0,25.0,h264,Comedy,Pink Panther Kato,pp,202112,487,41
cIBh-FfO9dg,58,953,834,656,480,29.97,0.0,h264,People & Blogs,casa e cozinha pgm 002,"casa, pgm, cozinha, e, 002",241,0,0
cIRd-5xCxVI,47,932,846,654,480,29.97,0.0,h264,Sports,BT_AVATAR.mov,"Avatar, BT, Goggles, Paintball, BT Avatar, BT Edition Avatar, Camo Goggles, Paintball Goggles",4112,4,3
cIe5-3Sh7Vc,211,263,196,480,320,29.97,0.0,h264,Comedy,gothic 2  przygody jaskółki,"jaskółki, przygody",155,1,0
cIvw-o13yYo,507,307,241,320,240,29.97,0.0,h264,Sports,tournament game 3,YorkMills,58,0,0
cJ3p-wYCBEM,44,3114,3023,1280,720,29.97,29.99,h264,Travel & Events,"Cool Runnings Shore Excursion, Ocho Rios, Jamaica","carnival shore excursion, Jamaica, Dunns river falls, Jamaica shore excursion, Cool runnings shore excursion",1209,6,1
cJ4J-me03tc,1,883,791,640,480,29.97,0.0,h264,Sports,VIRADA LINDA!!!,"Tambores, Três",58,0,0
cJEa-f2Pmrc,266,572,503,272,480,29.97,0.0,h264,Music,Swedish House Mafia EDC Vegas 2011,"SwedishHouseMafia, LasVegas, Edc2011",9,0,0
cJY3-tQlLOI,200,475,0,640,480,30.0,0.0,h264,News & Politics,Governor Parnell on KTUU Channel 2 News,"HB110, Oil Tax Reform, Governor, KTUU Ch 2, Channel 2 News, Alaska, Sean Parnell, Oil Taxes, Oil Production, SB21, KTUU, Legislature, ACES",229,1,0
cJey-w2Q_mc,347,196,93,320,240,29.97,0.0,h264,Nonprofits & Activis,Audition for thewebkinzking86,Audition1,32,0,1
cKLv-SFkWrQ,303,563,509,640,360,25.0,0.0,h264,Science & Technology,mix 2011,"ytapp, stupeflix",87,0,0
cKZt-3afz00,578,753,630,640,480,29.97,0.0,h264,People & Blogs,NASCER DE NOVO,"mobile Talk Mobile County, Alabama Mobile Phone, Alabama Mobile",61,1,0
cKb5-xn8Ix8,104,3353,3209,1920,1080,23.98,23.98,h264,Music,BLOCK ALLIANCE TV: MEGA PROMO FOR 2012,"BLOCKALLIANCETV, FLY, FIRE, T-Pain, Eyes, LASTEST, BROOKLYN, NEW, DJ, Battle, Television, Rap Music, BLOCK, mega, SHOW, ALLIANCE, WIN, Rapper, ALIKE, LOSE, LOOK, HARDBODY, 2012, ARTIST, DOMINICANO, HOT, BEST, JAYZ, REGGAETON, promo, TV, HEADHONCHO0, RAP, FREESTYLE, PAIN, DIZASTA718FYL, Hiphop, THE, KAPACITY1, NEVER, Underground",526,8,3
cKqH-nCRDls,64,414,317,720,480,29.97,0.0,h264,Music,Suda- pubismaniak ( charles bronson),"lima, peru, pubismaniak, charles, yt:crop=16:9, suda, bronson",91,1,0
cKr3-y5UCis,229,5826,5631,1920,1080,29.97,29.97,h264,Comedy,"Capitulo 4 ""LA MUERTE DEL CHILI"" Hacienda Rodolfo Napoles","Escobar, Pacheko, Episode",47747,13,0
cLp2-Ys21Vo,370,2763,2759,1440,1080,29.97,29.97,h264,Education,Ben Duncan Shoulder Labrum Reconstruction.wmv,"Scope, Shoulder",135,0,0
cMZB-FJw6zo,30,713,638,640,480,24.75,0.0,h264,Sports,VID-20110528-00020,"VID, 00020, 20110528",15,0,0
cMb8-sRS498,557,3104,2970,1280,720,29.97,30.0,h264,Pets & Animals,Salamandra salamandra,"Salamanders, salamandry, salamandra, obojživelníky, salamanders, amphibian, Salamander, редкий, Mlok, anfibio, саламандра, Salamandry, Mloky, Amphibie, Salamandras, Tritones, salamander, Amfibios, mlok, Molch, salamandre, Salamandra, amphibians, тритон, mloky",1012,8,1
cMk9-dKBG3Q,25,523,394,640,480,30.0,0.0,h264,People & Blogs,Video Lote Mosquera 87000 M2,,12,0,0
cMsV-Wf07SE,229,864,819,640,480,15.0,0.0,h264,Music,Lick it up (Kiss) Cover DOSDEDOS + DANIEL KEY,"it, Cover, DOSDEDOS, up, DANIEL, Kiss, Lick, +, KEY",167,0,0
cN4A-gLnwKk,82,1200,1006,1280,720,6.0,6.0,h264,People & Blogs,Oregon Sunset,"joy, Oregon, sunset, sun, awesome, mahalo yo, yes, time lapse, time-lapse",137,2,0
cNAe-ul2vQg,419,931,819,640,480,29.92,0.0,h264,Gaming,HanD PiCkeD vs. So Fresh So Clean GB 2nd Map,"mw2, competetive, gaming, cod, gamebattles, gb",33,0,0
cNSH-UIS3Z4,201,704,580,640,480,29.97,0.0,h264,Music,Bombs Away At Cherry Red Fridays Pier Live,"CherryRed, PierLive, BombsAway, Frankston",539,0,0
cNZR-x4NUU0,381,1143,1030,854,480,29.92,0.0,h264,Autos & Vehicles,Sonoma Historic Motorsports Fest 2011- Fri Practice G1A 55-62 GT,"racing, vintage, Austin-Healey",325,1,1
cNmi-93USd0,209,174,105,160,112,25.0,0.0,h264,People & Blogs,YMCA- coebb :p,"foto, 040",544,0,0
cOX2-ckSa2k,105,193,144,192,144,29.92,0.0,h264,Entertainment,el chuy dio el kilo.3gp,"chuy, dio, kilo, el",65,1,0
cOd1-nuJ5AM,127,6210,6056,1920,1080,30.0,29.97,h264,Entertainment,Flash Mob Personnalité 5.MOV,"Personnalité, Músicas de Natal, Market Place, Personnalite, Natal, Flash Mob",80,1,0
cOjp-OhjT0w,133,533,405,640,360,29.97,0.0,h264,Music,This Day Aria (Cover),"Cover, Vocal, Singing, Vocal Cover, Yours, Vids, Music",111,2,2
cP0s-cHm3tU,261,851,730,640,480,29.97,0.0,h264,Entertainment,Weird Al Concert,PhotoStory1,692,2,3
cP11-4CL1fo,67,394,296,320,240,20.0,0.0,h264,Autos & Vehicles,2008 Jeep Wrangler - Houston TX,"Jeep, TX, 2008, everycarlisted.com, Houston, River Oaks Chrysler Jeep, Wrangler, ECL",1,0,0
cPAR-9SXnhc,303,461,333,640,480,15.0,0.0,h264,People & Blogs,Niña buena desentonada,"2013, 11, 1584, 01",50,2,0
cPCb-41jYdQ,131,839,739,640,480,25.0,0.0,h264,Howto & Style,Königsscheibe Klauen: Tutorial,"Jungschützen, Schwimmen, Diebstahl, Ärsche, Scheibe, Kunstturnen, Tanga, Poolparty, Landjugend, Schützenfest, Hammer, titten, teen, Leiter, Dorf, Nackt, Männer",1262,6,1
cPhj-a627aw,81,925,815,640,480,29.97,0.0,h264,Gaming,MW3:5 man throwing knife S&D,"warefare, man, mw3, S&D, knife, search, modern, taking, out, whole, within, seconds, team, and, 45, destroy, throwing",80,3,0
cPj3-ivx2pE,5,581,505,272,480,30.0,0.0,h264,Sports,Basket ball dunk,"Author, Sport (Industry), Football, Baseball, Water, Combat Sports, Office, Dragon, Extreme, Combat, Basketball, Contest, Winter, Novel, Winter Sports, Dragon Ball (Adapted Work), Arts, Track, Comic, Books, Tennis, Martial, Book, Soccer, Rim, Martial Arts, Motor, Hockey, Golf, The Motor (Magazine), Reading, Field, Skateboarding, Ball, Sports, Library, Dragon Ball, Action, Player, Outdoor Sports",24,0,0
cPnK-P5oGK0,30,1241,1183,640,480,25.0,0.0,h264,Autos & Vehicles,5月2日　池田動物園,1005020030,108,0,0
cPpg-Gj83_g,176,1472,1315,1280,720,25.0,25.0,h264,News & Politics,3. Skrzydło ratuje życie.avi,"ratuje, Skrzydło, życie",988,0,0
cPsi-vED5xc,214,622,515,480,360,29.97,0.0,h264,Entertainment,Cricket3 First Fifa 09 online MP Montage,"jordan, of, goal, first, cricket3, Fifa, montage, buckethead, sinper, war, 09, totti, gears",215,6,2
cQGk5XssZ5k,142,792,726,640,480,15.0,0.0,h264,Sports,Jathro's & 75 Baw Presentation 2010.MOV,"blazers, levenmouth, pool, leven",120,0,0
cQTD-O3gMAA,68,3193,3000,1280,720,14.99,14.99,h264,Entertainment,COMBATE: Despedida y Resultados del Dia Martes 23/04/13,,3076,8,4
cQfn-mpu2gs,255,632,507,640,480,29.97,0.0,h264,Comedy,vierra_kEsepiaN tata yULita.wmv,"kEsepiaN, yULita, tata, vierra",89,4,0
cRAH-Lll-DM,410,2797,2643,1280,720,29.97,29.97,h264,Shows,"Minecraft Weekly - 70 - Soartex Fanver, Bowser, Water Temple","minecraft texture pack, snapshot, minecraft skin, 12w26a, update, commentary, Water Temple, Soartex Fanver, minecraft schematics, minecraft 1.3, minecraft weekly, pack, texture, minecraft update 1.2.5, minecraft walkthrough, Bowser, seed of the week, machinima, minecraft news, patch, minecraft minecraft, supremopete, minecraft, 1.2.5, minecraft gameplay, minecraft 1.2.5, channel spotlight, minecraft 1.2.5 release, minecraft creations",1690,31,20
cRGQ-SZGH1s,177,834,714,640,480,25.0,0.0,h264,People & Blogs,тро ло ло,"ло, тро",338,4,0
cRHq-QWIGKg,88,427,384,274,360,13.08,0.0,h264,Comedy,meksikanac cita fili cestitku na hrvatski,"luka bokavsek, filip delic, andres oneto",341,0,0
cRQl-s9ptAQ,380,809,717,640,480,29.97,0.0,h264,Entertainment,Roman Rangers vs. Time Tron part 2,"rangers, blokcube, tron, vs., time, part, siliqua, roman, ego, egosiliqua",346,2,1
cS8l-kpK1tA,26,748,661,854,480,29.92,0.0,h264,Sports,Lizzy Miller 13Mar2011,"clip, 13, 2011, 21;45;39, 5, 03",10,0,0
cSQ6-cBkCzs,86,2493,2299,1920,1080,29.97,29.97,h264,Education,Voigtländer Vitoret,"photography, 60s, vintage, 70s, 135, Voigtländer, Vaskar, full, range, film, finder, frame, retro, Voigtländer Vaskar, Vitoret, analogue, camera, Voigtländer Vitoret",2966,7,3
cSb8-H9bIes,241,1205,1047,1280,720,29.92,29.92,h264,People & Blogs,hightmap tutorial by tregaaa,"hightmap, by, tutorial, tregaaa",10,0,0
cTTh-k5WKKI,180,1291,1181,640,480,29.97,0.0,h264,Education,CHIQUIOLIMPIADAS 2012,"0095, MVI",24,0,0
cTpI-2BULOw,223,2048,1920,960,720,29.97,29.97,h264,Music,teri yaan .avi,"yaan, teri",313,0,0
cTs1-OyxlVo,673,840,753,656,480,25.0,0.0,h264,People & Blogs,MERGIM BRAHIMI FUSSBALL VIDEO,"Kombinationsspiel, Fussball, TKW, Direktes Passpiel",9988,27,9
cTut-7F4H8o,61,460,330,854,480,29.97,0.0,h264,Education,"L'agriculture, mais au service de qui","mais au service de qui, L'agriculture",35,0,0
cTvS-sAcmV0,63,1713,1631,720,1280,30.0,30.0,h264,Travel & Events,Landing,Flying,16,0,0
cU44-081zXo,107,861,820,640,480,20.0,0.0,h264,Education,tom and ryan having a stone war :L,"french, 114, trip",16,0,0
cUMR-I02PL8,599,2947,2796,1280,720,25.0,25.0,h264,Autos & Vehicles,Oldtimer-Rallye Württembergische Classic Berchtesgaden 2012 (Teil1),"BB, Opel, SL, 914/6, Bentley, Manta, Württembergische, 356, Cobra, BMW, Mercedes, E-Type, Fiat, 250, 400, Mustang, König, 911, Admiral, Healey, Ghibli, LeMans, Porsche, Rallye, Roadster, Berchtesgaden, Jaguar, Europe, Roßfeld, Oldtimer, 512, AC, Classic, See, Maserati, Racemike1, Riley, Waging, Württemberg, Ford, am, RSR, 944, Austin, 124, RS, Prinz, GT, 300, SE, Ferrari, SC, Wonneberg, NSU, Abarth",4190,3,1
cU_H-aILUko,336,1290,1181,600,480,25.0,0.0,h264,People & Blogs,nunta mario y flori 2011 calar,mrflori25,391,1,0
cUvo-E6kYOw,101,643,521,640,480,25.0,0.0,h264,Film & Animation,"Dibujo del Natural 2011 Profesor A.Rabazas, Stop Motion, KNIFE, Yaiza Rodriguez","Antonio, Rabazas, al, 2011, Dibujo, Yaiza, Natural, profesor, Rodriguez",433,2,0
cW0u-wtKSYw,6,891,833,640,480,29.97,0.0,h264,People & Blogs,maite perroni salida de penelope,"3000, IMG",520,1,0
cWDK-1gM1Lk,198,1170,1058,600,480,25.0,0.0,h264,Autos & Vehicles,Harrisville Speedway Vintage A grade Stockcar 1986 Gordge Sidewinder Ford V8 Windsor incar,"Classic A Grade Stockcar, V8 Engine (Engine Type), Ford Motor Company (Organization), Track, Ford V8, Gordge, Harrisville Speedway, Race, Cars, Sidewinder, Stock Car Racing (Sport), Harrisville, Racing, Ford Windsor, Nascar",373,0,0
cWZp-suRWdA,19,1074,1030,720,480,29.5,0.0,h264,Entertainment,빗발 속에서,mobile,36,0,0
cWiWGnTVci4,162,849,729,600,480,25.0,0.0,h264,Film & Animation,ShowReel,"Showreel, Pyramid Production, Animation (album), Video Production (Industry), Editing",3,0,0
cXbl-pb3zfg,341,466,340,640,480,25.0,0.0,h264,Howto & Style,Nina Detox Pills - Week 1 (Very Detailed),"Hair, Nina Detox Pills, Loss, tutorial, Review, hello, eating, kitty, exercise, Weight, Eyebrow, Makeup, Health, healthy",10850,18,13
cXl7-6ppp5U,246,458,349,320,240,29.97,29.97,h264,People & Blogs,חופש הבחירה והבחירה בחופש,"קבלה, הנבואה, שוטי, חופש, בחירה",1013,11,0
cYRk-4n_Iss,223,346,299,320,240,29.92,0.0,h264,Science & Technology,Trabalho Video Biodiversidade_WMV V9.wmv,Biodiversidade,24,0,0
cYwj-YWYKm4,479,5996,5801,1920,1080,29.97,29.97,h264,Gaming,Shadow Fall vs Wind Lord Mel'Jarak [Feral Pov],,190,3,2
cYz_-gQpFWw,105,2318,2164,1280,720,29.97,29.97,h264,Entertainment,Beg. Hip Hop Class at The Legacy Project,"Shayna, Hop, The, Legacy, Dance, bboy, Breakdance, Project, Oklahoma, Hip, Adam, bgirl, Acosta, Ministry, Lessons, Music, Lyrical, Tulsa",362,3,0
cZ1q-UaHiwc,141,2136,2008,1280,720,29.97,29.97,h264,Comedy,Owen 12,VID00012,5,0,0
cZ3I-25VbmU,226,446,385,320,240,30.0,0.0,h264,Gaming,FFR Hajnal FC,"flash, ffr, Wr47h, revolution, hajnal",45,0,2
cZS--uwrRuI,221,4394,4200,1920,1080,25.0,25.0,h264,Entertainment,Flesz Legnica CZYM JEST DLA NAS TANIEC? DANCE,"casting, Short Film, dance, Dancing, fleszlegnica, współczesny, legnica, Poland, Polska, ycd, taniec",3886,33,1
c_8b-bZ1Uw4,185,430,300,240,320,29.67,0.0,h264,People & Blogs,"Cover Hot n cold Felipe caldeira""",Cover,83,2,1
c_KVsJLFxz0,312,574,461,420,288,25.0,0.0,h264,Music,Andrea Bocelli & Zucchero - Miserere,"Miserere, Zucchero, Bocelli, Andrea",11512962,22124,1364
c_kG-GZipTE,31,230,170,192,144,11.25,0.0,h264,Comedy,el cente de chalan,MOV00022,15,0,0
c_m7-75BZWo,48,2065,1949,1280,720,29.92,29.92,h264,Sports,Lat Pulldown,"2020 wellness, gst, Lat Pulldown, ryan miller, growth stimulus training",421,0,0
caZv-BOrn9Y,151,3170,3012,1280,720,30.0,30.0,h264,People & Blogs,"OWS at Times Square - Oct 15th, 2011","Protest, Occupy Wall Street, New York, Police, Times Square, This Little Light of Mine, OWS",44,0,0
cb25IXspLdE,257,3076,2998,1280,720,30.0,30.0,h264,Autos & Vehicles,special meeting volvo480forum.com Swedish Collection,"swedish, collection, Sweden, baarn, volvo, meeting, volvo480",181,1,0
cb8d-Of046w,178,472,343,320,240,24.0,0.0,h264,People & Blogs,دردشة صبايا العراق فضيحة قنور لعيون خورافي,,857,0,0
cb9i-LXOA78,97,480,351,480,360,25.01,25.01,h264,Autos & Vehicles,modifiye,auto,28,0,0
cbBl-5ibIb4,600,556,429,432,360,30.0,0.0,h264,Gaming,おぽよと東が人生オワタの大冒険３Dをプレイ!　～part9～,"オワタ, おぽよ, 東",307,0,0
cbRM-RDLGdQ,1486,1247,1053,1280,720,29.97,29.97,h264,Science & Technology,Presentation: Open Hardware for UEFI Development,"Open Hardware, UEFI, UEFI Forum, Intel, UEFI Development",447,4,1
cc00-X3Q1iU,260,845,725,854,480,29.97,0.0,h264,Music,MEU CANTO É SÓ VITÓRIA,"Adoradora, Cantora Gospel, Meu canto é só vitória, Natália Faria",338,9,0
ccBT-9_ao8A,32,183,115,640,358,15.0,0.0,h264,People & Blogs,FROM ENGLISH TO SPANISH = shoeshine boy,"Vincent, ENGLISH, parlare, #frenchwithvincent, lezione, vocabolario, imparare, shoeshine, ascoltare, scoprire, grammatica, francese, TO, FROM, boy, SPANISH, libero, Francia",4,0,0
ccMe-KpngQs,28,927,824,640,480,29.92,0.0,h264,People & Blogs,Ben10外星英雄爭霸賽TVC,Ben10外星英雄爭霸賽TVC,2014,1,0
ccNZ-niVylg,3,884,846,640,480,29.97,0.0,h264,Sports,the great khali vs big jhon studd part 4.AVI,"mortal, studd, the, jhon, big",35,0,0
cd6x-57thMM,12,5412,5222,1080,1920,30.0,30.0,h264,People & Blogs,20130718 155905,,26,1,0
cdUK-lGLSvw,64,1032,916,640,480,25.0,0.0,h264,Sports,But 2,"mpg, Slimani, Contre, De, But, YouTube, Gam",171,2,0
cdtj-bc3wn0,30,598,503,480,360,29.97,29.97,h264,People & Blogs,晞晞玩沙 3,晞晞玩沙,27,0,0
ce9L-B5JTq8,17,564,437,480,360,25.0,25.0,h264,Film & Animation,John on a Walk,"Animation, brawl, rocks",61,1,0
